,playId,x_coords,y_coords,nflId,event,data.ball_handler,data.qtr,data.game_clock,data.play_clock,data.real_time,frameId,team,gameId
51,76,31.90512848,26.24966685,2556524,,,1st,14:46,31,1601598208,5,home,2020_04_DEN_NYJ
52,76,32.902565,24.2547938,2538145,,,1st,14:46,31,1601598208,5,home,2020_04_DEN_NYJ
53,76,32.902565,34.22915395,2552415,,,1st,14:46,31,1601598208,5,home,2020_04_DEN_NYJ
54,76,33.85466107,11.24278993,2562845,,,1st,14:46,31,1601598208,5,home,2020_04_DEN_NYJ
55,76,28.91282145,23.25735982,2561036,,,1st,14:46,31,1601598208,5,home,2020_04_DEN_NYJ
56,76,32.75647581,22.2599233,2555353,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
57,76,30.90769196,27.24710337,2560738,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
58,76,33.75391017,32.38037009,2530515,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
59,76,32.75647581,21.26248678,2562258,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
60,76,32.902565,23.25735982,2555133,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
61,76,28.76673226,21.26248678,2506404,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
62,76,31.90512848,26.24966685,2556524,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
63,76,32.902565,24.2547938,2538145,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
64,76,32.902565,34.22915395,2552415,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
65,76,33.75391017,11.1420389,2562845,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
66,76,28.91282145,23.25735982,2561036,,,1st,14:46,31,1601598209,6,home,2020_04_DEN_NYJ
67,76,32.65572465,22.2599233,2555353,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
68,76,30.90769196,27.24710337,2560738,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
69,76,33.65315926,32.48112126,2530515,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
70,76,32.65572465,21.26248678,2562258,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
71,76,32.902565,23.25735982,2555133,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
72,76,28.6659811,21.26248678,2506404,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
73,76,31.90512848,26.24966685,2556524,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
74,76,32.902565,24.2547938,2538145,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
75,76,32.902565,34.22915395,2552415,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
76,76,33.65315926,11.04128786,2562845,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
77,76,28.91282145,23.25735982,2561036,,,1st,14:46,31,1601598209,7,home,2020_04_DEN_NYJ
78,76,32.55396598,22.2599233,2555353,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
79,76,30.90769196,27.24710337,2560738,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
80,76,33.55140084,32.58287993,2530515,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
81,76,32.55396598,21.26248678,2562258,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
82,76,32.902565,23.25735982,2555133,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
83,76,28.56422242,21.26248678,2506404,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
84,76,31.90512848,26.24966685,2556524,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
85,76,32.902565,24.2547938,2538145,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
86,76,32.902565,34.22915395,2552415,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
87,76,33.55140084,10.93952932,2562845,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
88,76,28.91282145,23.25735982,2561036,,,1st,14:46,31,1601598209,8,home,2020_04_DEN_NYJ
89,76,32.45422232,22.2599233,2555353,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
90,76,30.90769196,27.24710337,2560738,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
91,76,33.45165745,32.68262358,2530515,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
92,76,32.45422232,21.26248678,2562258,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
93,76,32.902565,23.25735982,2555133,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
94,76,28.46447877,21.26248678,2506404,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
95,76,31.90512848,26.24966685,2556524,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
96,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
97,76,32.902565,34.22915395,2552415,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
98,76,33.45165745,10.83978579,2562845,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
99,76,28.91282145,23.25735982,2561036,,,1st,14:45,30,1601598209,9,home,2020_04_DEN_NYJ
100,76,32.35246365,22.2599233,2555353,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
101,76,30.90769196,27.24710337,2560738,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
102,76,33.34989903,32.78438226,2530515,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
103,76,32.35246365,21.26248678,2562258,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
104,76,32.902565,23.25735982,2555133,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
105,76,28.3627201,21.26248678,2506404,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
106,76,31.90512848,26.24966685,2556524,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
107,76,32.902565,24.2547938,2538145,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
108,76,32.902565,34.22915395,2552415,,,1st,14:45,30,1601598209,10,home,2020_04_DEN_NYJ
