"gameId","playId","play_type","epa","air_epa","wpa","air_wpa","vegas_wpa","air_yards","qb_hit","sack","complete_pass"
"2020_03_KC_BAL",943,"pass",-0.409551914897747,-0.4063504205551,-0.0107831358909607,0,-0.0129024386405945,0,0,0,0
"2020_03_KC_BAL",974,"run",-0.567941182525828,NA,-0.0263532400131226,NA,-0.00522172451019287,NA,0,0,0
"2020_03_KC_BAL",995,NA,0,NA,0,NA,0,NA,NA,NA,NA
"2020_03_KC_BAL",1014,"pass",1.95391400560038,1.60745836613933,0.0486074090003967,0,0.0192809700965881,10,0,0,1
"2020_03_KC_BAL",1038,"pass",-0.304763922118582,-0.304763922118582,-0.00709426403045654,-0.00709426403045654,-0.00589168071746826,2,1,0,1
"2020_03_KC_BAL",1066,"run",-0.757222169369925,NA,-0.00568932294845581,NA,-0.00741547346115112,NA,0,0,0
"2020_03_KC_BAL",1087,"pass",2.74649298866279,-1.3999211344053,0.0441117786357645,0,0.065471049507563,-2,0,0,1
"2020_03_KC_BAL",1116,"extra_point",0.0675730031076331,NA,0.000342602234100875,NA,0.00031030539661181,NA,0,0,0
"2020_03_KC_BAL",1132,"kickoff",5.74454820295796,NA,0.109265352572965,NA,0.121211886517602,NA,0,0,0
"2020_03_KC_BAL",1155,"extra_point",0.0675730031076331,NA,0.00103451779885322,NA,0.00176095951358712,NA,0,0,0
"2020_03_KC_BAL",1171,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",1186,"run",-0.93580611795187,NA,-0.0252587199211121,NA,-0.0386698842048645,NA,0,0,0
"2020_03_KC_BAL",1207,"pass",0.362368113361299,0.132861529476941,-0.0008392333984375,0,-0.00788867473602295,5,0,0,1
"2020_03_KC_BAL",1231,"pass",-1.38996010040864,1.34019700856879,-0.0432484745979309,0,-0.0369539260864258,6,0,0,0
"2020_03_KC_BAL",1253,"punt",-0.373474655207247,NA,0.00485676527023315,NA,0.036022812128067,NA,0,0,0
"2020_03_KC_BAL",1278,"pass",-0.21135034551844,-0.21135034551844,0.00101825594902039,0.00101825594902039,-0.00656059384346008,4,0,0,1
"2020_03_KC_BAL",1307,"pass",-0.761197739746422,1.83313921303488,-0.0176809132099152,0,-0.0154171586036682,24,0,0,0
"2020_03_KC_BAL",1329,"pass",-1.12081854650751,-0.861445464193821,-0.0500326752662659,0,-0.0351360738277435,3,0,0,0
"2020_03_KC_BAL",1351,"punt",-0.424517436884344,NA,0.00781732797622681,NA,0.0338724553585052,NA,0,0,0
"2020_03_KC_BAL",1381,"pass",1.70101434597746,0.804505445528775,0.0601860880851746,0,0.0575740933418274,14,0,0,1
"2020_03_KC_BAL",1405,"pass",0.132659600116313,-0.166781277395785,0.00114321708679199,0,0.0291358828544617,3,0,0,1
"2020_03_KC_BAL",1429,"pass",-0.764009151142091,0.125844699330628,-0.0211250185966492,0,-0.012830913066864,4,0,0,0
"2020_03_KC_BAL",1455,"pass",2.19227459188551,1.82368046289776,0.0402485132217407,0,0.0523136854171753,12,0,0,1
"2020_03_KC_BAL",1479,"pass",-1.13508634234313,-1.13508634234313,-0.0230202078819275,-0.0230202078819275,-0.0291087031364441,-4,0,0,1
"2020_03_KC_BAL",1503,"no_play",0.649138658016454,NA,0.0124025344848633,NA,0.024229884147644,NA,0,0,0
"2020_03_KC_BAL",1543,"pass",3.06024487497052,3.06024487497052,0.0550108079932659,0.0550108079932659,0.0288645124650752,20,0,0,1
"2020_03_KC_BAL",1572,"extra_point",0.0675730031076331,NA,0.000333997128155961,NA,0.000121494510098796,NA,0,0,0
"2020_03_KC_BAL",1588,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",1603,"run",-0.575395368505269,NA,-0.01394222676754,NA,-0.0171468555927277,NA,0,0,0
"2020_03_KC_BAL",1624,"no_play",0.880251149646938,NA,0.00175222754478455,NA,0.00899282097816467,NA,0,0,0
"2020_03_KC_BAL",1659,"run",-0.385017950320616,NA,-0.00395505130290985,NA,0.00630781054496765,NA,0,0,0
"2020_03_KC_BAL",1680,"pass",-0.574594686040655,1.34620829415508,-0.0159804373979568,0,-0.0178412795066833,13,0,0,0
"2020_03_KC_BAL",1702,"pass",-1.27945257117972,2.01715511910152,-0.0202285796403885,0,-0.0369534492492676,14,0,0,0
"2020_03_KC_BAL",1724,"punt",0.630281700752676,NA,0.00920017063617706,NA,0.00552058219909668,NA,0,0,0
"2020_03_KC_BAL",1742,"run",0.70423130877316,NA,0.0226294994354248,NA,0.0151979923248291,NA,0,0,0
"2020_03_KC_BAL",1763,"pass",0.488787329872139,0.488787329872139,0.0177075266838074,0.0177075266838074,0.0101172924041748,10,0,0,1
"2020_03_KC_BAL",1787,"run",-0.209900563582778,NA,-0.00372302532196045,NA,0.000502109527587891,NA,0,0,0
"2020_03_KC_BAL",1813,"run",1.32519694342045,NA,0.019832968711853,NA,0.0280451774597168,NA,0,0,0
"2020_03_KC_BAL",1839,"run",-0.412826779880561,NA,-0.00908523797988892,NA,-0.00914877653121948,NA,0,0,0
"2020_03_KC_BAL",1861,NA,0,NA,0,NA,0,NA,NA,NA,NA
"2020_03_KC_BAL",1878,"no_play",-0.421815242443699,NA,-0.00688701868057251,NA,-0.0189619660377502,NA,0,0,0
"2020_03_KC_BAL",1901,"pass",-0.650533540640026,2.98960473015904,-0.0250193476676941,0,-0.0105381011962891,38,0,0,0
"2020_03_KC_BAL",1923,"pass",5.89956716552842,4.22228302358417,0.0742057643833167,0,0.0854461674872038,44,1,0,1
"2020_03_KC_BAL",1948,"extra_point",0.0675730031076331,NA,0.000154703110217369,NA,0.00052004705041675,NA,0,0,0
"2020_03_KC_BAL",1964,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",1979,"pass",0.3725682629738,-0.00591133278794587,-0.00255327671766281,0,0.00494177639484406,4,0,0,1
"2020_03_KC_BAL",2003,"pass",0.573620290728286,0.573620290728286,0.021589457988739,0.021589457988739,0.0120267868041992,13,0,0,1
"2020_03_KC_BAL",2027,"run",0.172113355831243,NA,-0.00298582762479782,NA,0.00034332275390625,NA,0,0,0
"2020_03_KC_BAL",2048,"pass",-3.60418636299437,NA,-0.0661548152565956,NA,-0.0712405145168304,NA,1,1,0
"2020_03_KC_BAL",2084,"run",0.521848044299986,NA,-0.00272423028945923,NA,0.00164288282394409,NA,0,0,0
"2020_03_KC_BAL",2112,"pass",0.378323055221699,-0.217775246826932,0.00460326671600342,0,0.00635647773742676,2,0,0,1
"2020_03_KC_BAL",2137,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",2154,"pass",0.0261864446802065,0.0261864446802065,-0.000651955604553223,-0.000651955604553223,-9.46521759033203e-05,5,0,0,1
"2020_03_KC_BAL",2178,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",2195,"pass",-0.20244568848284,4.42013893183321,-0.00861072540283203,0,0.00198978185653687,30,0,0,0
"2020_03_KC_BAL",2217,"pass",0.121112676493556,0.121112676493556,0.0126238465309143,0.0126238465309143,0.00800901651382446,7,0,0,1
"2020_03_KC_BAL",2241,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",2258,"field_goal",-2.5389476305388,NA,-0.0509257689118385,NA,-0.0597105473279953,NA,0,0,0
"2020_03_KC_BAL",2278,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",2295,"pass",-0.00529020663816482,-0.0404195743612945,-0.00967215746641159,-0.102244593203068,-0.00715116411447525,4,0,0,0
"2020_03_KC_BAL",2317,"pass",-0.0351293677231297,-0.0351293677231297,-0.00884167850017548,-0.0925724357366562,0.0206643268465996,7,0,0,0
"2020_03_KC_BAL",2339,NA,NA,NA,0,NA,0,NA,NA,NA,NA
"2020_03_KC_BAL",2358,"kickoff",-0.399493292439729,NA,-0.00407695770263672,NA,-0.00720226764678955,NA,0,0,0
"2020_03_KC_BAL",2380,"pass",1.69195741647854,1.00169009715319,0.0151028037071228,0,0.0292379856109619,15,0,0,1
"2020_03_KC_BAL",2404,"run",1.27743914327584,NA,0.00876384973526001,NA,0.0197737216949463,NA,0,0,0
"2020_03_KC_BAL",2442,"pass",0.48738120496273,-1.03392943716608,-0.000112950801849365,0,-0.000544846057891846,-2,0,0,1
"2020_03_KC_BAL",2478,"run",-4.87962354556657,NA,-0.021306686103344,NA,-0.0485010743141174,NA,0,0,0
"2020_03_KC_BAL",2521,"pass",-0.587728161364794,-1.34346620971337,-0.00673089176416397,0,-0.0188038870692253,-6,0,0,0
"2020_03_KC_BAL",2552,"run",-0.270000738091767,NA,0.00362130999565125,NA,-0.00365412980318069,NA,0,0,0
"2020_03_KC_BAL",2573,"no_play",1.27897809492424,NA,0.0220937952399254,NA,0.0026591569185257,NA,0,0,0
"2020_03_KC_BAL",2602,"no_play",-1.27212989563122,NA,-0.0221200808882713,NA,-0.0107585415244102,NA,0,0,0
"2020_03_KC_BAL",2625,"pass",1.75228239409626,1.60401918040588,0.0208727493882179,0,0.0111207216978073,6,0,0,1
"2020_03_KC_BAL",2649,"pass",-0.548830545973033,1.95604634936899,-0.00974446535110474,0,-0.00746743381023407,33,0,0,0
"2020_03_KC_BAL",2671,"run",1.60872123553418,NA,0.00864227116107941,NA,0.02938262373209,NA,0,0,0
"2020_03_KC_BAL",2697,"run",-0.220800257055089,NA,-0.00583558529615402,NA,-0.0124267488718033,NA,0,0,0
"2020_03_KC_BAL",2718,"run",0.935700165806338,NA,0.00754739344120026,NA,0.0140932649374008,NA,0,0,0
"2020_03_KC_BAL",2745,"run",0.68992305744905,NA,0.014405645430088,NA,0.0249473452568054,NA,0,0,0
"2020_03_KC_BAL",2766,"run",-0.41300433978904,NA,0.00475839525461197,NA,-0.0074971616268158,NA,0,0,0
"2020_03_KC_BAL",2799,"pass",-0.650288745411672,2.99477228359319,-0.0296185687184334,0,-0.0118666887283325,26,0,0,0
"2020_03_KC_BAL",2821,"pass",-0.525693579285871,-1.17309745051898,-0.00552412867546082,0,-0.0148554593324661,1,0,0,1
"2020_03_KC_BAL",2845,"no_play",-0.729007286770821,NA,-0.00650680065155029,NA,-0.0175566300749779,NA,0,0,0
"2020_03_KC_BAL",2868,"field_goal",0.899761895061557,NA,-0.0103841200470924,NA,-0.0267553254961967,NA,0,0,0
"2020_03_KC_BAL",2887,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",2902,"pass",0.220103549771011,0.0276273731142282,0.00614172220230103,0.00593125820159912,0.00472480058670044,5,0,0,1
"2020_03_KC_BAL",2926,"pass",0.686055260477588,0.686055260477588,0.0167399644851685,0.0167399644851685,0.0150518417358398,9,0,0,1
"2020_03_KC_BAL",2950,"run",-0.383084449917078,NA,-0.00631493330001831,NA,-0.00185137987136841,NA,0,0,0
"2020_03_KC_BAL",2971,"pass",0.666581246303394,-0.101468909299001,0.00448936223983765,0,0.0124536156654358,4,0,0,1
"2020_03_KC_BAL",3000,"run",-1.80128128849901,NA,-0.00909173488616943,NA,-0.00721818208694458,NA,0,0,0
"2020_03_KC_BAL",3021,"run",-3.26274216524325,NA,-0.0519620105624199,NA,-0.0686052888631821,NA,0,0,0
"2020_03_KC_BAL",3042,"pass",0.490785195957869,0.490785195957869,0.00936999171972275,0.00936999171972275,0.00259479880332947,8,0,0,1
"2020_03_KC_BAL",3066,"run",0.230367020703852,NA,-0.00456325709819794,NA,0.00883905589580536,NA,0,0,0
"2020_03_KC_BAL",3093,"run",0.0758814592845738,NA,-0.00421447306871414,NA,-0.00577014684677124,NA,0,0,0
"2020_03_KC_BAL",3114,"run",1.69021960016107,NA,0.0546959117054939,NA,0.0348382890224457,NA,0,0,0
"2020_03_KC_BAL",3135,"run",-0.04710664547747,NA,-0.0111194998025894,NA,-0.00978486239910126,NA,0,0,0
"2020_03_KC_BAL",3156,NA,0,NA,0,NA,0,NA,NA,NA,NA
"2020_03_KC_BAL",3181,"pass",1.56089546345174,1.56089546345174,0.0415270635199607,0.0415270635199607,0.0647967055476431,5,0,0,1
"2020_03_KC_BAL",3206,"extra_point",0.0675730031076331,NA,0.00308836910008781,NA,0.00225746184222664,NA,0,0,0
"2020_03_KC_BAL",3222,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",3237,"pass",0.191980644129217,-0.573597867507488,0.00393986701965332,0,0.0109795928001404,1,0,0,1
"2020_03_KC_BAL",3261,"run",-0.937600878067315,NA,0.00247633457183838,NA,-0.000958263874053955,NA,0,0,0
"2020_03_KC_BAL",3282,"pass",2.24502061633393,-1.33873840700835,0.0496343970298767,0,0.05756014585495,-1,0,0,1
"2020_03_KC_BAL",3306,"run",-0.501027742400765,NA,-0.00229048728942871,NA,-0.00916749238967896,NA,0,0,0
"2020_03_KC_BAL",3327,"pass",1.30434772279114,1.23898678063415,0.0321845412254333,0,0.0429348349571228,12,1,0,1
"2020_03_KC_BAL",3357,"pass",-0.550072527490556,-0.102222491870634,-0.00687062740325928,0,-0.012016773223877,4,0,0,0
"2020_03_KC_BAL",3379,"pass",-0.833892580820248,2.27582294988679,-0.0164856910705566,0,-0.0152118802070618,27,0,0,0
"2020_03_KC_BAL",3401,"run",2.23564047773834,NA,0.0447220206260681,NA,0.0436517596244812,NA,0,0,0
"2020_03_KC_BAL",3427,"run",0.259584384621121,NA,0.0079338550567627,NA,0.00563544034957886,NA,0,0,0
"2020_03_KC_BAL",3454,"run",0.36855505045969,NA,0.0101929306983948,NA,0.0193610787391663,NA,0,0,0
"2020_03_KC_BAL",3475,"run",-0.264446040149778,NA,-0.00933092832565308,NA,0.00354492664337158,NA,0,0,0
"2020_03_KC_BAL",3496,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",3513,"pass",1.6700419196568,0.949456126312725,0.0172955393791199,0,0.0305268168449402,8,0,0,1
"2020_03_KC_BAL",3537,"pass",0.904668471921468,-0.0871132754546124,0.0239874323253153,0,0.00248667840190708,1,0,0,1
"2020_03_KC_BAL",3564,"extra_point",0.0675730031076331,NA,0.000562152510452441,NA,0.00040669496826351,NA,0,0,0
"2020_03_KC_BAL",3580,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",3595,"no_play",0.802605549339205,NA,0.00717340037226677,NA,-0.00482657179236412,NA,0,0,0
"2020_03_KC_BAL",3628,"pass",1.09464660729282,0.677254885900766,0.0117950215935707,0,0.0176230557262897,13,0,0,1
"2020_03_KC_BAL",3652,"pass",-0.417287570657209,1.5863988896017,-0.00864069163799286,0,-0.0103641748428345,26,0,0,0
"2020_03_KC_BAL",3674,"run",1.01677880628267,NA,0.0178364291787148,NA,0.0226516127586365,NA,0,0,0
"2020_03_KC_BAL",3712,"pass",0.412838189513423,-0.273707661253866,0.00401271134614944,0.0015077218413353,0.00753072649240494,2,0,0,1
"2020_03_KC_BAL",3736,"pass",0.408186970569659,0.262347034702543,0.00244846940040588,0,0.0024658590555191,5,0,0,1
"2020_03_KC_BAL",3760,"pass",-0.117926704639103,-0.117926704639103,0.000482581555843353,0.000482581555843353,0.000948719680309296,4,0,0,1
"2020_03_KC_BAL",3784,"pass",-1.5732751058531,NA,-0.0208803191781044,NA,-0.0280622914433479,NA,1,1,0
"2020_03_KC_BAL",3812,"pass",-1.43713960063178,NA,-0.0212032087147236,NA,-0.0299606546759605,NA,1,1,0
"2020_03_KC_BAL",3831,"pass",-2.59464593895245,5.44744650495704,-0.0274167694151402,0,-0.0199866816401482,31,0,0,0
"2020_03_KC_BAL",3853,"run",-0.198825972969644,NA,-0.00210237503051758,NA,0.000706374645233154,NA,0,0,0
"2020_03_KC_BAL",3874,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",3891,"run",-0.562858543009497,NA,0.0014384388923645,NA,-0.000459253787994385,NA,0,0,0
"2020_03_KC_BAL",3912,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",3929,"pass",1.86458342970582,-0.384239545790479,0.00559604167938232,0.000635504722595215,0.00904971361160278,5,0,0,1
"2020_03_KC_BAL",3953,"run",-0.527150058420375,NA,0.000770688056945801,NA,0.0020642876625061,NA,0,0,0
"2020_03_KC_BAL",3974,"run",-0.803478030196857,NA,-2.23517417907715e-05,NA,0.000361323356628418,NA,0,0,0
"2020_03_KC_BAL",3995,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",4012,"pass",0.806821155420039,-1.15918438206427,0.000427842140197754,0,0.000413000583648682,-3,0,0,1
"2020_03_KC_BAL",4036,"run",-0.285496230528224,NA,-0.00021129846572876,NA,0.000225603580474854,NA,0,0,0
"2020_03_KC_BAL",4057,NA,0,NA,0,NA,0,NA,NA,NA,NA
"2020_03_KC_BAL",4074,"run",-0.125810307334177,NA,0.000679850578308105,NA,0.000322341918945312,NA,0,0,0
"2020_03_KC_BAL",4095,"run",0.2596219474799,NA,0.000123500823974609,NA,8.32676887512207e-05,NA,0,0,0
"2020_03_KC_BAL",4116,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_03_KC_BAL",4133,"pass",-1.46949983405648,1.28703494562069,-0.000385424995329231,0,-4.34861285611987e-05,8,0,0,0
"2020_03_KC_BAL",4155,"qb_kneel",0,NA,NA,NA,NA,NA,0,0,0
"2020_03_KC_BAL",4176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_04_ATL_GB",1,NA,NA,NA,0,NA,0,NA,NA,NA,NA
"2020_04_ATL_GB",40,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_04_ATL_GB",55,"run",-0.00308119598776102,NA,-0.0107263028621674,NA,-0.00691792368888855,NA,0,0,0
"2020_04_ATL_GB",76,"run",-0.80314851924777,NA,-0.0171507000923157,NA,6.18994235992432e-05,NA,0,0,0
"2020_04_ATL_GB",97,"pass",-1.47552807535976,2.57172716781497,-0.0477256774902344,0,-0.0598472356796265,21,0,0,0
"2020_04_ATL_GB",119,"punt",-0.10544929234311,NA,0.029697597026825,NA,0.0319390892982483,NA,0,0,0
"2020_04_ATL_GB",138,"pass",-0.529838800430298,2.09725172398612,-0.0149828195571899,0,-0.0095939040184021,33,0,0,0
"2020_04_ATL_GB",171,"pass",2.23367281490937,1.51269081630744,0.0571328401565552,0,0.0333985686302185,15,0,0,1
"2020_04_ATL_GB",195,"pass",0.432207044446841,-1.08869514823891,0.0525628328323364,0,0.0379065275192261,-4,0,0,1
"2020_04_ATL_GB",219,"run",0.549252134165727,NA,0.00436365604400635,NA,-0.012045681476593,NA,0,0,0
"2020_04_ATL_GB",240,"run",1.52388432755833,NA,0.0158967971801758,NA,0.0309329628944397,NA,0,0,0
"2020_04_ATL_GB",261,"run",-0.519040629034862,NA,-0.0132234692573547,NA,-0.00128114223480225,NA,0,0,0
"2020_04_ATL_GB",282,"pass",1.69287839223398,0.630980405956507,0.0393633155481083,0,-0.00481656102777328,5,0,0,1
"2020_04_ATL_GB",307,"extra_point",0.0675730031076331,NA,0.00157500222761797,NA,0.000752209707506557,NA,0,0,0
"2020_04_ATL_GB",323,"kickoff",0,NA,0,NA,0,NA,0,0,0
"2020_04_ATL_GB",338,"pass",-0.667423297651112,0.759251098614186,-0.0141442269086838,0,-0.00691790878772736,12,1,0,0
"2020_04_ATL_GB",360,"run",-0.173128543421626,NA,-0.000222966074943542,NA,-0.0190113037824631,NA,0,0,0
"2020_04_ATL_GB",381,"pass",-1.32683061389253,3.51253301440738,-0.0339166671037674,0,-0.0196165442466736,36,0,0,0
"2020_04_ATL_GB",403,"punt",-0.665601487271488,NA,-0.0193117409944534,NA,-0.00322577357292175,NA,0,0,0
"2020_04_ATL_GB",421,"pass",0.898088252870366,-1.37311992794275,0.014737606048584,0,0.0124797821044922,-6,0,0,1
"2020_04_ATL_GB",445,"pass",1.46949234534986,1.18946779111866,0.0156707763671875,0,0.0244429111480713,25,0,0,1
"2020_04_ATL_GB",469,"run",0.500475267937873,NA,0.00761836767196655,NA,0.00792431831359863,NA,0,0,0
"2020_04_ATL_GB",490,"run",-1.39190249418607,NA,-0.0264117121696472,NA,-0.00576728582382202,NA,0,0,0
"2020_04_ATL_GB",511,"pass",2.33394920476712,2.10741400247207,0.0316662192344666,0,0.0148712396621704,18,0,0,1
"2020_04_ATL_GB",546,"run",0.0619639977812767,NA,0.00126665830612183,NA,-0.00799357891082764,NA,0,0,0
"2020_04_ATL_GB",569,"run",-0.940042211674154,NA,-0.0114055275917053,NA,-0.00252300500869751,NA,0,0,0
"2020_04_ATL_GB",590,"pass",-0.0789071698673069,-0.0789071698673069,-0.0203241109848022,-0.0203241109848022,-0.00765252113342285,2,0,0,1
"2020_04_ATL_GB",614,"run",-4.0040417854907,NA,-0.0571300238370895,NA,-0.0260042548179626,NA,0,0,0
"2020_04_ATL_GB",635,"pass",0.720720771467313,-1.17478485568427,0.00336246192455292,0,0.0268011093139648,-1,0,0,1
"2020_04_ATL_GB",659,"run",0.161975597031415,NA,0.00702895224094391,NA,0.0126949548721313,NA,0,0,0
"2020_04_ATL_GB",682,"run",0.504032950848341,NA,0.0107844918966293,NA,0.00558227300643921,NA,0,0,0
"2020_04_ATL_GB",708,"run",0.0973628335632384,NA,0.00201894342899323,NA,-0.00210417807102203,NA,0,0,0
"2020_04_ATL_GB",729,"run",-0.605188744142652,NA,-0.016151174902916,NA,-0.00936333835124969,NA,0,0,0
"2020_04_ATL_GB",754,"pass",-0.103581491392106,-0.103581491392106,0.00311248004436493,0.00311248004436493,-0.00624309480190277,5,0,0,1
"2020_04_ATL_GB",778,NA,0,NA,0,NA,0,NA,NA,NA,NA
"2020_04_ATL_GB",797,"pass",1.91259950445965,1.81554342503659,0.0333680659532547,0,0.035953015089035,11,0,0,1
"2020_04_ATL_GB",821,"pass",0.953152783215046,-0.225852550705895,0.00885722041130066,0,0.0173804610967636,3,0,0,1
"2020_04_ATL_GB",850,"pass",-0.500524110626429,2.17804476927267,-0.0152510702610016,0,-0.0220365077257156,35,0,0,0
"2020_04_ATL_GB",872,"pass",-0.114526047604159,-0.47593657602556,-0.00359627604484558,0,0.0111186355352402,4,0,0,1
"2020_04_ATL_GB",896,"run",-1.83913688245229,NA,-0.0284817963838577,NA,-0.0256065130233765,NA,0,0,0
"2020_04_ATL_GB",917,"pass",4.16596090258099,3.79303537565283,0.0947290509939194,0,0.0632260739803314,12,1,0,1
"2020_04_ATL_GB",941,"run",-0.862329576048069,NA,-0.0232906639575958,NA,-0.0238714665174484,NA,0,0,0
"2020_04_ATL_GB",962,"pass",-0.570609249756671,-0.699347205692902,-0.0173141658306122,0,-0.0127506703138351,-2,0,0,1
"2020_04_ATL_GB",986,"pass",-0.0475351772038266,-0.0475351772038266,-0.00117233395576477,-0.00117233395576477,2.64793634414673e-05,9,0,0,1
"2020_04_ATL_GB",1010,"no_play",0,NA,0,NA,0,NA,0,0,0
"2020_04_ATL_GB",1027,"run",2.64383920334512,NA,0.0761480629444122,NA,0.0565816611051559,NA,0,0,0
"2020_04_ATL_GB",1048,"run",-0.956026415165979,NA,-0.0257399380207062,NA,-0.0172701627016068,NA,0,0,0
"2020_04_ATL_GB",1069,"run",-0.442056980042253,NA,0.0111698508262634,NA,0.000405550003051758,NA,0,0,0
